ParName   Value   Gradient
log_rec_dev(2017)     0.584457 -1.51095e-06
log_rec_dev(2018)      2.04817  5.78001e-06
log_rec_dev(2019)      1.86294  1.99955e-06
log_rec_dev(2020)     0.101198 -4.81571e-06
log_rec_dev(2021)      2.22699 -2.92864e-06
log_rec_dev(2022)     0.644256 -4.74118e-06
log_mean_rec      3.23889  0.000259334
logm     -2.25886  -0.00012585
log_avg_F_fish1     -3.04736 -3.91171e-05
log_F_devs_fish1(1960)     -2.12776 -4.29861e-08
log_F_devs_fish1(1961)    -0.471062 -2.63052e-07
log_F_devs_fish1(1962)    0.0517047  5.98898e-07
log_F_devs_fish1(1963)     -0.83718  2.67056e-06
log_F_devs_fish1(1964)     -1.99949  3.79609e-06
log_F_devs_fish1(1965)      -3.3033  5.05583e-07
log_F_devs_fish1(1966)     -1.87174  2.71537e-06
log_F_devs_fish1(1967)     -1.84389  1.73857e-06
log_F_devs_fish1(1968)     -0.78098  1.84292e-06
log_F_devs_fish1(1969)    -0.435923  1.37961e-06
log_F_devs_fish1(1970)  -0.00978018   1.0083e-06
log_F_devs_fish1(1971)    0.0537842  4.10386e-07
log_F_devs_fish1(1972)     0.347107 -7.50996e-08
log_F_devs_fish1(1973)     0.222471 -8.83848e-07
log_F_devs_fish1(1974)     0.390598 -1.05592e-06
log_F_devs_fish1(1975)     0.375128 -5.43056e-07
log_F_devs_fish1(1976)      0.54507  8.53463e-08
log_F_devs_fish1(1977)     0.321147   1.5908e-07
log_F_devs_fish1(1978)    -0.360671  2.12842e-06
log_F_devs_fish1(1979)    -0.218267  4.20356e-07
log_F_devs_fish1(1980)    -0.422059  5.82094e-07
log_F_devs_fish1(1981)    -0.162858  1.58589e-07
log_F_devs_fish1(1982)     -0.25863  -8.6799e-07
log_F_devs_fish1(1983)    -0.310651 -1.54707e-06
log_F_devs_fish1(1984)    -0.348836 -1.29233e-06
log_F_devs_fish1(1985)    -0.160323 -1.49747e-06
log_F_devs_fish1(1986)     0.304582 -1.98562e-06
log_F_devs_fish1(1987)     0.551666 -3.12417e-06
log_F_devs_fish1(1988)     0.659073 -4.80857e-06
log_F_devs_fish1(1989)     0.669377 -3.54146e-06
log_F_devs_fish1(1990)     0.646203 -2.85862e-06
log_F_devs_fish1(1991)     0.572601  -2.6498e-06
log_F_devs_fish1(1992)     0.500676 -1.36112e-06
log_F_devs_fish1(1993)      0.62013 -1.16018e-06
log_F_devs_fish1(1994)      0.59885 -9.55607e-07
log_F_devs_fish1(1995)     0.451775 -6.99042e-07
log_F_devs_fish1(1996)      0.36485 -3.30172e-07
log_F_devs_fish1(1997)     0.305234  8.11987e-08
log_F_devs_fish1(1998)     0.334664  1.84689e-06
log_F_devs_fish1(1999)     0.314191  2.58256e-06
log_F_devs_fish1(2000)     0.488238  2.31731e-06
log_F_devs_fish1(2001)     0.395963  2.06984e-06
log_F_devs_fish1(2002)     0.388563  3.93345e-06
log_F_devs_fish1(2003)      0.51792  1.09051e-06
log_F_devs_fish1(2004)     0.578501  1.01346e-06
log_F_devs_fish1(2005)     0.457276  1.35689e-06
log_F_devs_fish1(2006)     0.404964  1.15726e-06
log_F_devs_fish1(2007)     0.462303  1.39288e-06
log_F_devs_fish1(2008)     0.410267 -4.41282e-07
log_F_devs_fish1(2009)     0.351728 -2.40355e-07
log_F_devs_fish1(2010)     0.305884  1.25907e-08
log_F_devs_fish1(2011)     0.420847 -2.61679e-07
log_F_devs_fish1(2012)     0.511893  2.03749e-07
log_F_devs_fish1(2013)      0.50853  3.96818e-07
log_F_devs_fish1(2014)       0.3653 -9.23103e-07
log_F_devs_fish1(2015)     0.361308 -4.96731e-07
log_F_devs_fish1(2016)     0.225784 -9.70992e-07
log_F_devs_fish1(2017)     0.238368  3.03273e-07
log_F_devs_fish1(2018)     0.105664 -9.26622e-07
log_F_devs_fish1(2019)   -0.0714431 -4.83321e-08
log_F_devs_fish1(2020)    -0.373706 -2.07253e-07
log_F_devs_fish1(2021)    -0.170161 -9.77298e-07
log_F_devs_fish1(2022)    0.0156813  6.17753e-07
log_F_devs_fish1(2023)    -0.177149  1.49142e-06
log_avg_F_fish3      -4.2659 -3.07138e-05
log_F_devs_fish3(1963)      0.11757  1.85579e-06
log_F_devs_fish3(1964)     -0.34713  3.97241e-06
log_F_devs_fish3(1965)     0.294496  2.40249e-06
log_F_devs_fish3(1966)     0.688894  2.20006e-06
log_F_devs_fish3(1967)     0.941761  2.07413e-06
log_F_devs_fish3(1968)      1.20964  1.76989e-06
log_F_devs_fish3(1969)      1.31935  1.32036e-08
log_F_devs_fish3(1970)      1.02035 -8.55025e-07
log_F_devs_fish3(1971)      1.39045 -1.34883e-06
log_F_devs_fish3(1972)      1.64981 -2.23245e-06
log_F_devs_fish3(1973)      1.15542 -1.20333e-06
log_F_devs_fish3(1974)     0.815532 -8.39284e-07
log_F_devs_fish3(1975)     0.566744   6.6919e-07
log_F_devs_fish3(1976)     0.608844  1.29157e-06
log_F_devs_fish3(1977)     -0.22293  -6.8898e-07
log_F_devs_fish3(1978)    -0.881926 -3.12313e-06
log_F_devs_fish3(1979)    -0.675146  7.30405e-07
log_F_devs_fish3(1980)    -0.459099  7.87299e-07
log_F_devs_fish3(1981)    -0.754664 -1.03984e-06
log_F_devs_fish3(1982)     -0.73506 -3.94673e-07
log_F_devs_fish3(1983)     -0.95565  4.59215e-07
log_F_devs_fish3(1984)     -0.19173 -7.65741e-07
log_F_devs_fish3(1985)      -1.1763 -2.11741e-07
log_F_devs_fish3(1986)     0.386637  6.20272e-07
log_F_devs_fish3(1987)     0.458737   4.0287e-07
log_F_devs_fish3(1988)     0.716459  1.23726e-07
log_F_devs_fish3(1989)      0.60668 -6.87807e-08
log_F_devs_fish3(1990)     0.274214  1.23929e-06
log_F_devs_fish3(1991)   -0.0439766 -3.58462e-07
log_F_devs_fish3(1992)   -0.0213437  3.11799e-08
log_F_devs_fish3(1993)   -0.0951298 -1.45896e-07
log_F_devs_fish3(1994)     0.134596  4.68272e-08
log_F_devs_fish3(1995)    0.0912247  1.62528e-07
log_F_devs_fish3(1996)   -0.0133019  4.70795e-07
log_F_devs_fish3(1997)    -0.261594  3.97464e-07
log_F_devs_fish3(1998)    -0.327535  4.62584e-07
log_F_devs_fish3(1999)   -0.0623703   2.0889e-07
log_F_devs_fish3(2000)   -0.0819535 -6.46553e-07
log_F_devs_fish3(2001)    -0.240809  4.95066e-07
log_F_devs_fish3(2002)   -0.0779522  1.61749e-06
log_F_devs_fish3(2003)    -0.224762  8.46833e-07
log_F_devs_fish3(2004)    -0.475842 -2.62905e-07
log_F_devs_fish3(2005)    -0.540864  1.04442e-06
log_F_devs_fish3(2006)    -0.737064 -3.73248e-07
log_F_devs_fish3(2007)    -0.698587  -4.2709e-07
log_F_devs_fish3(2008)    -0.736516  -9.1811e-07
log_F_devs_fish3(2009)    -0.745147 -1.01978e-06
log_F_devs_fish3(2010)    -0.769273 -2.68087e-07
log_F_devs_fish3(2011)    -0.586771  2.70666e-07
log_F_devs_fish3(2012)    -0.624285 -5.58916e-07
log_F_devs_fish3(2013)    -0.640117 -5.69543e-07
log_F_devs_fish3(2014)    -0.591147  1.77607e-07
log_F_devs_fish3(2015)    -0.478505  9.35661e-07
log_F_devs_fish3(2016)    -0.326796  3.13058e-07
log_F_devs_fish3(2017)    0.0936699  1.29363e-06
log_F_devs_fish3(2018)     0.358636 -1.69367e-06
log_F_devs_fish3(2019)     0.378775 -1.14542e-06
log_F_devs_fish3(2020)     0.541829  1.69546e-07
log_F_devs_fish3(2021)   -0.0546912  5.33565e-07
log_F_devs_fish3(2022)   -0.0712763  2.49417e-06
log_F_devs_fish3(2023)     0.106926   2.8077e-06
log_q_srv1      1.97395  9.25147e-05
log_q_srv2       1.6355  6.07638e-05
log_q_srv6      1.49327 -9.33946e-07
log_q_srv7    0.0603922  1.60419e-06
log_q_srv8     -6.47537  1.75128e-05
log_q_LL_fish_recent     -7.19461 -1.37844e-06
log_a50_fish1_f      1.30571  2.68913e-06
log_delta_fish1_f    -0.585401   2.2184e-06
log_a50_fish1_m      1.64703  4.12127e-06
log_a50_fish3_f      1.56786 -7.36447e-06
log_delta_fish3_f      1.62371 -3.87251e-06
log_a50_fish3_m      2.22733  7.89779e-07
log_delta_fish3_m       2.5605 -1.69705e-06
log_a50_fish4_f      1.19393  6.81628e-07
log_delta_fish4_f     0.795904 -3.43551e-07
log_a50_fish4_m      1.22725 -1.01339e-06
log_delta_fish4_m     0.593505 -3.08718e-07
log_a50_fish5_f     0.676474 -9.77806e-07
log_delta_fish5_f      1.42156  3.06794e-07
log_a50_fish5_m     0.762866  3.59826e-06
log_delta_fish5_m     0.875955  1.26902e-06
log_a50_srv1_f       1.1254 -1.16185e-05
log_delta_srv1_f      0.48312 -3.08439e-06
log_a50_srv1_m     0.937253 -3.97127e-06
log_delta_srv1_m     0.736828  -1.6681e-06
log_a50_srv7_f    -0.272531 -2.84361e-06
log_a50_srv7_m     -1.14421  1.14374e-06
log_a50_srv10_f     0.619578 -1.77688e-06
log_delta_srv10_f      1.16013  1.32556e-06
log_a50_srv10_m     0.559956 -5.79607e-06
log_delta_srv10_m      1.26965 -6.59039e-07
