ParName   Value   Gradient
log_F_devs_fish3(1974)     0.731252 -3.23105e-07
log_F_devs_fish3(1975)     0.479848 -1.21188e-07
log_F_devs_fish3(1976)     0.516258  1.54235e-06
log_F_devs_fish3(1977)    -0.321773  1.92475e-07
log_F_devs_fish3(1978)    -0.986546 -1.95208e-07
log_F_devs_fish3(1979)    -0.726497 -5.09064e-07
log_F_devs_fish3(1980)    -0.445872 -3.23907e-07
log_F_devs_fish3(1981)    -0.717901 -2.97503e-07
log_F_devs_fish3(1982)    -0.676821 -3.20528e-09
log_F_devs_fish3(1983)    -0.887214  -3.5184e-07
log_F_devs_fish3(1984)    -0.122858 -1.22316e-06
log_F_devs_fish3(1985)     -1.11936 -3.62286e-07
log_F_devs_fish3(1986)     0.422436 -9.62172e-07
log_F_devs_fish3(1987)     0.481162  1.16355e-06
log_F_devs_fish3(1988)     0.723517 -6.49687e-07
log_F_devs_fish3(1989)     0.596823  5.85071e-07
log_F_devs_fish3(1990)     0.246654  2.24466e-07
log_F_devs_fish3(1991)   -0.0775398  1.94324e-07
log_F_devs_fish3(1992)   -0.0610094   2.0192e-07
log_F_devs_fish3(1993)    -0.133392 -7.23385e-08
log_F_devs_fish3(1994)    0.0990235  3.32975e-07
log_F_devs_fish3(1995)    0.0462049  2.62311e-07
log_F_devs_fish3(1996)    -0.140666  -1.9193e-07
log_F_devs_fish3(1997)    -0.411229  1.91015e-07
log_F_devs_fish3(1998)    -0.473693  3.16294e-07
log_F_devs_fish3(1999)    -0.177196  6.19589e-07
log_F_devs_fish3(2000)    -0.124372 -2.33702e-08
log_F_devs_fish3(2001)    -0.298477 -2.67115e-07
log_F_devs_fish3(2002)    -0.119998 -2.37323e-07
log_F_devs_fish3(2003)    -0.215253  9.45768e-07
log_F_devs_fish3(2004)    -0.448423  1.14606e-07
log_F_devs_fish3(2005)     -0.55118  6.45232e-07
log_F_devs_fish3(2006)    -0.750251  2.39574e-07
log_F_devs_fish3(2007)    -0.748445  8.13726e-07
log_F_devs_fish3(2008)    -0.815632  1.05945e-06
log_F_devs_fish3(2009)    -0.816394  7.78526e-07
log_F_devs_fish3(2010)    -0.822914  8.00467e-07
log_F_devs_fish3(2011)    -0.579327  2.07063e-07
log_F_devs_fish3(2012)    -0.573727 -3.97862e-08
log_F_devs_fish3(2013)     -0.62162  9.73286e-07
log_F_devs_fish3(2014)    -0.615223  7.49222e-07
log_F_devs_fish3(2015)    -0.529836 -9.15023e-08
log_F_devs_fish3(2016)    -0.278381  -4.8161e-07
log_F_devs_fish3(2017)     0.201861 -5.61205e-07
log_F_devs_fish3(2018)      0.60197  4.68731e-08
log_F_devs_fish3(2019)     0.703598 -2.10724e-07
log_F_devs_fish3(2020)     0.853095 -5.73285e-07
log_F_devs_fish3(2021)     0.233865 -1.08467e-06
log_F_devs_fish3(2022)     0.265782 -1.10793e-06
log_F_devs_fish3(2023)     0.396147  3.95412e-08
log_q_srv1       2.0619  2.53922e-05
log_q_srv2      1.74613 -2.54489e-07
log_q_srv6      1.53173  1.43446e-06
log_q_srv7    -0.179862  7.19983e-06
log_q_srv8     -6.42835  6.28368e-06
log_q_LL_fish_recent     -6.87301   1.3124e-06
log_a50_fish3_f      2.29746  6.02836e-06
log_delta_fish3_f      2.15973 -8.09715e-06
log_a50_fish3_m      2.25037     -8.84957
log_a50_fish4_f      1.03421 -3.03722e-08
log_delta_fish4_f      1.27576  4.30986e-07
log_a50_fish4_m     0.882194 -1.05541e-06
log_delta_fish4_m      1.43144 -2.75003e-07
log_a50_fish5_f     0.910995 -4.60125e-08
log_delta_fish5_f     0.577619 -2.41255e-08
log_a50_fish5_m      1.18766 -5.30032e-07
log_delta_fish5_m     -0.10879  2.17826e-07
log_a50_srv1_f     0.829771  -6.1181e-06
log_delta_srv1_f      1.20357 -4.98696e-07
log_a50_srv1_m      1.08632 -2.46167e-06
log_delta_srv1_m     0.404138 -5.49519e-08
log_a50_srv7_f     -1.24636 -5.71382e-06
log_a50_srv7_m     -1.62623 -6.48907e-07
log_a50_srv10_f     0.573378 -3.99325e-07
log_delta_srv10_f      1.17537 -2.20891e-07
log_a50_srv10_m     0.774224 -1.24237e-06
log_delta_srv10_m     0.743723   6.0472e-08
