ParName   Value   Gradient
log_F_devs_fish3(1996)  -0.00703437  7.12437e-07
log_F_devs_fish3(1997)    -0.246704  6.47549e-07
log_F_devs_fish3(1998)    -0.310573  7.42145e-07
log_F_devs_fish3(1999)   -0.0500533 -2.17776e-07
log_F_devs_fish3(2000)   -0.0677855 -2.67572e-07
log_F_devs_fish3(2001)    -0.222147  -1.1586e-06
log_F_devs_fish3(2002)   -0.0611811  4.99112e-07
log_F_devs_fish3(2003)    -0.204997  1.15452e-07
log_F_devs_fish3(2004)    -0.450631  2.42497e-07
log_F_devs_fish3(2005)    -0.515472 -1.12552e-07
log_F_devs_fish3(2006)    -0.701201 -2.42801e-07
log_F_devs_fish3(2007)    -0.663353 -3.66955e-07
log_F_devs_fish3(2008)    -0.693991 -6.13374e-07
log_F_devs_fish3(2009)    -0.697225 -1.81324e-07
log_F_devs_fish3(2010)    -0.715887 -5.24334e-07
log_F_devs_fish3(2011)    -0.545965 -3.27959e-07
log_F_devs_fish3(2012)    -0.581369 -4.26639e-07
log_F_devs_fish3(2013)    -0.596397  3.83711e-07
log_F_devs_fish3(2014)     -0.55147  2.48433e-07
log_F_devs_fish3(2015)    -0.445496 -4.98779e-07
log_F_devs_fish3(2016)     -0.30277  8.76798e-07
log_F_devs_fish3(2017)    0.0878773 -4.70069e-07
log_F_devs_fish3(2018)     0.336214 -2.33918e-07
log_F_devs_fish3(2019)     0.341769  -1.6316e-06
log_F_devs_fish3(2020)     0.484534 -8.98412e-07
log_F_devs_fish3(2021)   -0.0993038 -7.11762e-07
log_F_devs_fish3(2022)    -0.103521 -9.36619e-08
log_F_devs_fish3(2023)    0.0861118  4.48568e-07
log_q_srv1      1.98971 -4.75038e-05
log_q_srv2      1.57832 -1.31266e-05
log_q_srv6      1.54339 -6.04738e-06
log_q_srv7     0.103134 -3.24825e-06
log_q_srv8     -6.47054 -3.09094e-06
log_q_LL_fish_recent     -7.18445 -8.42754e-07
log_a50_fish1_f      1.63236 -1.71463e-07
log_delta_fish1_f    -0.927405 -5.11696e-07
log_a50_fish1_m      1.52815 -2.47253e-06
log_delta_fish1_m   -0.0669832 -1.87445e-07
log_a50_fish3_f      1.56864  2.12741e-06
log_delta_fish3_f      1.53294 -8.11508e-07
log_a50_fish3_m      2.19572 -3.48411e-07
log_delta_fish3_m      2.46499 -3.48232e-07
log_a50_fish4_f      1.04852 -1.63567e-06
log_delta_fish4_f      1.13272 -4.03947e-07
log_a50_fish4_m      1.20977 -3.07463e-06
log_delta_fish4_m     0.658712  -2.0908e-06
log_a50_fish5_f     0.672619 -1.41422e-06
log_delta_fish5_f      1.39367  4.59767e-08
log_a50_fish5_m     0.787422 -2.91853e-06
log_delta_fish5_m     0.775335  1.36915e-06
log_a50_srv1_f      1.04632  4.10331e-06
log_delta_srv1_f      0.67103  2.92423e-07
log_a50_srv1_m     0.865591 -1.59121e-06
log_delta_srv1_m      1.18135 -6.90663e-07
log_a50_srv2_f     0.763902  1.61177e-06
log_a50_srv2_m     0.687754  1.19201e-06
log_a50_srv7_f    -0.266817   1.7534e-06
log_a50_srv7_m     -1.12669  1.41674e-06
log_a50_srv10_f     0.634362 -1.00843e-06
log_delta_srv10_f      1.09353 -9.27484e-08
log_a50_srv10_m     0.575492  6.04332e-07
log_delta_srv10_m      1.19926 -4.22885e-07
